trope_id,trope_name,reg_coef
4181,Memento MacGuffin,2.3572384274315107e-05
4182,Memetic Mutation,1.7926896079332555e-05
4183,Memory Gambit,1.5368177399695576e-05
4185,Mental Time Travel,2.649348947953373e-05
4186,Mentor Archetype,6.4873801139996455e-06
4188,Mentors,3.1917353251363924e-05
4190,Merchandise-Driven,3.8653732556590953e-05
4192,Mercy Kill,0.0002031218551906324
4193,Mercy Lead,1.1148048051968922e-05
4196,Me's a Crowd,2.0512060552433642e-05
4199,Messianic Archetype,-7.0274879825814578e-05
4202,Meta Guy,2.6735912454998915e-05
4204,Meta Origin,1.4894605090126174e-05
4206,Metafiction Demanded This Index,0.0
4213,Metaphorgotten,5.330420781550431e-05
4214,Metaphysical Place,2.1535748436695888e-06
4218,Mexican Standoff,0.00012083992890519361
4223,Mickey Mousing,1.6378592497270571e-05
4225,Mid-Air Bobbing,2.5071076501882858e-06
4226,Middle Management Mook,7.609060647784282e-06
4227,Middle-of-Nowhere Street,1.1698076777159981e-05
4234,Mighty Glacier,2.6320133649764729e-05
4236,Mighty Whitey,6.8130708960520431e-05
4237,"Mike Nelson, Destroyer of Worlds",1.8378949805771836e-05
4238,Miko,0.0
4239,Military Mashup Machine,-8.9698740373403082e-06
4241,Million-to-One Chance,1.0614373728869121e-05
4242,Millionaire Playboy,1.0003084640025685e-05
4246,Mind-Control Eyes,-1.9227856822239004e-05
4248,Mind over Matter,3.5722016535601259e-05
4249,Mind Probe,1.3488015839814779e-05
4250,Mind Rape,-1.2420477870704257e-05
4251,Mind Screw,0.00032665200877700433
4252,Minecart Madness,2.930750923091388e-06
4253,Mini Series,0.0
4254,Miniature Senior Citizens,7.9088059136496524e-06
4256,Minion Shipping,6.7051769771838345e-06
4257,Minor Injury Overreaction,2.9622037205403626e-05
4259,Miracle Rally,2.1337639759610931e-05
4261,Mirror Match,8.7215853974921201e-06
4262,Mirror Universe,6.9755500265633832e-06
4263,Mis-blamed,-4.2534780401449197e-06
4264,Misaimed Fandom,2.1773395224606826e-05
4265,Misapplied Phlebotinum,2.1528637073245348e-05
4266,Miser Advisor,3.957297369414844e-06
4267,Mishmash Museum,5.5111257488792162e-06
4268,Misplaced Wildlife,-1.7938368296831316e-05
4270,Missed the Call,1.1242308751612295e-05
4272,Missing Episode,-7.7176367239183163e-05
4273,Missing Floor,4.4329139396990125e-06
4274,Missing the Good Stuff,-1.8605878176093082e-05
4275,Missing White Woman Syndrome,2.8370090132676965e-05
4276,Mission Control,4.6739046101923305e-05
4277,Mission from God,9.0290778121143732e-06
4280,Mistaken for Cheating,-0.0002275783758723665
4281,Mistaken for Dying,1.0586801401876216e-05
4282,Mistaken for Gay,0.00014791102351579378
4283,Mistaken for Murderer,2.7545969919510069e-05
4284,Mistaken for Pregnant,7.5279472164417147e-06
4285,Mistaken for Special Guest,3.2704320531886146e-05
4286,Mistaken for Spies,2.7145552659990829e-05
4287,Mistaken Message,-4.8052896628608782e-05
4288,"\Mister Sandman\"" Sequence""",-1.894966745276391e-05
4289,Mr. Seahorse,2.7184900015620027e-05
4291,Mistimed Revival,2.930750923091388e-06
4294,Mix and Match,2.4953784915909138e-06
4295,Mix-and-Match Critters,4.0632187384926078e-05
4296,Mixed Archetypes,0.0
4302,Mockumentary,-2.0025652350676274e-05
4305,Modesty Bedsheet,5.4988486558090126e-05
4312,Money Spider,0.0
4316,Monochrome Casting,5.583969899914547e-05
4320,Monster Clown,9.5374675935016508e-05
4321,Monster Is a Mommy,1.6577152004069383e-05
4323,Monster Misogyny,4.7719601206094872e-05
4324,Monster of the Week,3.1180990701230604e-06
4325,Monster Town,0.0
4328,Montage Out,8.4493949517959331e-06
4329,Montages,-9.1535030752539523e-05
4333,Monumental Battle,3.7647523216747631e-05
4334,Mood Dissonance,5.3016962099350338e-05
4335,Mood Lighting,2.7189995066235959e-05
4336,Mood Whiplash,0.00083221328218486179
4337,Mook Chivalry,4.0452528857635044e-05
4338,Mook Maker,8.3290830244086348e-06
4339,Mooks,7.4615463559660265e-05
4340,Moral Dissonance,7.2404578905407816e-05
4341,Moral Guardians,-4.3903915297241059e-05
4342,Morality Pet,8.3953132540087196e-05
4344,Morally Ambiguous Doctorate,-0.00010584140151800327
4345,Mordor,1.7603682076469782e-05
4346,More Expendable Than You,0.0
4348,More Than Mind Control,2.6551542727767157e-05
4353,Moses in the Bullrushes,1.2569880898841589e-05
4354,Most Common Super Power,4.0016816469015944e-06
4355,Most Definitely Not a Villain,8.0846211626975121e-06
4358,Most Writers Are Male,8.9542968620728734e-06
4359,Motifs,1.9745579015324038e-05
4360,Motion Capture,6.1786888936349758e-06
4363,Motive Decay,2.5543839609473492e-05
4364,Motive Rant,2.4298926807165231e-05
4365,Motor Mouth,0.00011271597024113373
4366,Motorcycle on the Coast Road,2.0117482111873538e-06
4367,Mouse World,4.6649366357982405e-06
4368,Mouth Cam,1.9446208209096289e-05
4370,Mouthy Kid,1.4857032776359882e-05
4371,Movie Multipack,2.3540520146149928e-06
4375,Mr. Exposition,0.00015649249253544737
4376,Mr. Fixit,7.9378944474147638e-06
4380,Muggle Foster Parents,0.0
4381,Muggles,2.5315672370193895e-06
4385,Multinational Team,3.1409126420375508e-05
4386,Multiple-Choice Past,1.1664659882868151e-05
4387,Multiple Demographic Appeal,0.0
4388,Multiple Endings,2.141498984205891e-05
4389,Mummy,5.3852576887876455e-06
4390,Munchkin,2.4953784915909138e-06
4391,Mundane Dogmatic,4.2183081098406042e-07
4392,Mundane Fantastic,3.9661491918328336e-06
4393,Mundane Utility,3.4148964423228946e-05
4394,Mundanization,5.1420511915652979e-06
4395,Muppet,9.1991287575742076e-06
4396,Murder the Hypotenuse,1.8944947309270989e-06
4398,Murderer P.O.V.,4.1584346016328227e-05
4400,Mushroom Samba,0.00011004045815095241
4402,Music of Note,-1.1015375024546918e-05
4403,Music Tropes,2.930750923091388e-06
4404,Music Video Tropes,3.4901577551305348e-06
4405,Musical Episode,6.3704411530498527e-06
4406,Musical Pastiche,-9.0614033642519458e-06
4407,Must Have Lots of Free Time,0.0
4411,My Car Hates Me,8.1404350578215311e-05
4413,My Girl Is Not a Slut,-1.7541106027065299e-06
4414,"My God, What Have I Done?",0.00025371520068965793
4415,My Greatest Failure,0.00011838401290647386
4417,My Kung-Fu Is Stronger Than Yours,8.8737753582879398e-06
4418,My Local,4.238802719996908e-06
4421,My Name Is Inigo Montoya,1.7323334582051524e-05
4423,My New Gift Is Lame,0.0
4425,My Significance Sense Is Tingling,5.1008629944550616e-06
4428,My Species Doth Protest Too Much,2.3540520146149928e-06
4429,My Suit Is Also Super,0.0
4433,Mysterious Informant,1.2564461770440408e-05
4434,Mysterious Parent,-9.6515039567073813e-05
4435,Mysterious Past,3.991273092632626e-05
4436,Mysterious Protector,9.8269622228573046e-06
4437,Mysterious Waif,1.703260047492188e-05
4438,Mystery Arc,0.0
4439,Mystery Meat,5.9979369088550817e-06
4440,Mystery of the Week,0.0
4442,Myth Arc,7.6624673034333425e-06
4445,Mythology Gag,0.00056397807349518111
4448,NINJA,1.9515206161803126e-05
4454,Nave Everygirl,2.7109969850270211e-06
4455,Nave Newcomer,0.00010640764480212982
4457,Naked First Impression,9.2651815646155069e-06
4460,Name's the Same,4.6068482478951146e-05
4461,Names to Know in Anime,3.1180990701230604e-06
4462,Names to Run Away From Really Fast,-2.7704456130568548e-05
4464,Naming Conventions,0.0
4468,Nanomachines,1.9702757914974035e-05
4471,Narm,1.1794184584044082e-05
4475,Narrator,5.1082618332339781e-05
4477,Narrow Parody,1.9834599885000233e-06
4478,Narrowed It Down to the Guy I Recognize,6.4778308434641751e-06
4482,National Stereotypes,2.3758358782521713e-05
4483,Nature Hero,1.2608313074416671e-05
4487,Near Death Experience,1.1494526013215472e-05
4488,Near Misses,4.2103490379352498e-06
4489,Necessarily Evil,-3.8059396313177516e-05
4490,Necro Cam,1.8416552010220302e-06
4491,Necro Non Sequitur,2.220581061595339e-06
4492,Necromantic,-1.7991065279422612e-05
4495,Negative Continuity,3.8836317582120079e-05
4496,Negative Space Wedgie,2.3387983254204004e-06
4498,Neglectful Precursors,3.0891147832677079e-06
4500,Neologism,3.4901577551305348e-06
4502,Nerd,2.1143522682121049e-05
4503,Nerd Glasses,6.2199627515019349e-05
4506,Nerds Are Sexy,4.788775454465195e-05
4508,Nerf Arm,1.0377928033628291e-05
4509,Network Decay,2.8119843212297006e-06
4511,Neutral Female,7.3875549201848123e-05
4512,Never Bring a Knife to a Fist Fight,5.8634200311414118e-05
4513,Never Found the Body,0.00011888803321417852
4514,Never Give the Captain a Straight Answer,1.0114387157054488e-05
4515,Never Got to Say Goodbye,2.5493846366865059e-05
4516,Never One Murder,-1.5451582680683917e-05
4517,"Never Say \Die\""""",7.3615640634967661e-05
4518,Never Split the Party,4.6489533352605021e-06
4519,Never the Selves Shall Meet,2.4038056782599136e-05
4520,Never Trust a Trailer,0.00068321260547062751
4524,New and Improved,2.1623803482873963e-06
4525,New Eden,5.9239351142033407e-06
4528,New Game+,0.0
4530,New Meat,7.0560644409701085e-05
4532,New Media Are Evil,3.8325748380006522e-05
4534,New Old Flame,5.0198879759023951e-06
4535,New Old West,4.4969105867386773e-05
4536,New Powers as the Plot Demands,8.7919843082629164e-05
4537,New Super Power,0.0
4538,New Technology Is Evil,9.816914316370271e-06
4539,New Transfer Student,3.0567121956702692e-05
4544,News Monopoly,6.2484020505010079e-06
4545,News Parody,0.0
4547,News Travels Fast,0.0
4548,News Tropes,0.0
4557,Nigh-Invulnerability,7.0120307016777587e-05
4560,Night-Vision Goggles,1.5410007060299383e-05
4561,Nightmare Fuel,1.9147668114842179e-05
4564,Nineties Anti-Hero,1.246431824485656e-05
4565,90% of Your Brain,2.6295528226142563e-05
4569,Ninja Pirate Zombie Robot,1.7984249857559172e-05
4572,Nintendo Hard,5.2926833286653417e-06
4574,Nitro Boost,-6.9181963475201531e-05
4575,No Big Deal,4.965559164899289e-06
4576,No Biochemical Barriers,2.2982832410017581e-05
4577,No Bisexuals,4.6964643214990378e-05
4579,No Celebrities Were Harmed,0.00021675095128063611
4580,No Communities Were Harmed,1.7906120995880481e-05
4581,No Control Group,6.3556119191667803e-06
4582,No Damage Run,0.0
4583,No Dialogue Episode,4.780915005150718e-06
4584,No Ending,3.2307730305328784e-06
4585,No Endor Holocaust,6.7085975315369143e-05
4586,No Fourth Wall,0.000106786194402983
4587,No Guy Wants an Amazon,-4.2251652300186848e-06
4590,"No Hugging, No Kissing",1.4571816082753539e-05
4592,No Mouth,4.3375120031150169e-06
4593,No Name Given,2.9693880964070856e-05
4594,No New Fashions in the Future,9.2264985969760514e-06
4595,No OSHA Compliance,6.6598699069817294e-05
4596,No One Could Survive That,6.3577420025338923e-05
4597,No One Gets Left Behind,0.00010493044440452402
4598,No Ontological Inertia,7.4807121883163004e-05
4599,No-Paper Future,1.9834599885000233e-06
4600,No Party Given,1.6382077373950305e-05
4601,"No Periods, Period",5.9603548648622375e-05
4602,"No Plans, No Prototype, No Backup",6.3124554146149934e-05
4605,No Respect Guy,1.797306502328167e-05
4606,No Seat Belts,9.9283414256916288e-06
4607,No Sense of Direction,3.6991317270909937e-06
4608,No Sex Allowed,8.8659869693722582e-06
4609,No Smoking,1.1806813348185313e-05
4610,No Such Thing as Bad Publicity,1.8092145412623358e-05
4611,No Swastikas,-1.1590466015374008e-05
4612,No Tell Motel,-0.00033113932734048354
4613,No Theme Tune,0.0
4614,No Time to Explain,1.6123768503537579e-05
4615,No Waterproofing in the Future,-2.9312266943451373e-05
4616,Noble Bigot with a Badge,4.9509697896291562e-05
4617,Noble Demon,5.3240760746747415e-05
4618,Noble Savage,3.3215038000816862e-05
4619,Noblewoman's Laugh,-1.3465265454655386e-05
4620,Nobody Over 50 Is Gay,4.776754687978813e-05
4623,Noisy Guns,1.9041914157493294e-05
4624,Nominal Importance,8.884446665556118e-06
4625,Non-Action Guy,6.8189616609409901e-05
4626,Non-Fatal Explosions,-3.1000652861409676e-05
4627,Non-Human Sidekick,3.2213729071199711e-05
4628,Non-Indicative First Episode,0.0
4630,Non-Lethal K.O.,0.0
4632,Non-Linear Sequel,2.3387983254204004e-06
4633,Non-Mammal Mammaries,1.6805196645433077e-05
4634,Non Sequitur Thud,2.7159421892464508e-05
4635,Non-Serial Movie,8.1402335436821874e-06
4636,Non-Standard Game Over,0.0
4637,Non-Verbal Miscommunication,1.2028609814121509e-05
4639,Noodle Incident,0.00047234011973971513
4640,Norse by Norsewest,5.0071029382483782e-06
4643,Nosebleed,4.3658002258023461e-06
4644,Nostalgia Ain't Like It Used to Be,5.764450614564419e-06
4645,Nostalgia Filter,5.3530154027613437e-06
4646,Nostril Shot,0.0
4647,Nosy Neighbor,2.8479105305850296e-05
4648,Not a Date,7.2848219989047325e-06
4650,Not Allowed to Grow Up,2.2251380359598148e-05
4651,Not as You Know Them,1.8416552010220302e-06
4653,Not Blood Siblings,1.8362225268442119e-05
4654,Not Brainwashed,3.1180990701230604e-06
4656,Not Even Bothering with the Accent,0.00013076858411399631
4657,Not Himself,1.0630368576395571e-05
4658,Not in Front of the Parrot,2.3540520146149928e-06
4659,Not My Driver,4.6341395491204113e-05
4660,Not My Lucky Day,-5.4917596146981456e-07
4661,Not Named in Opening Credits,-1.3570914937328234e-05
4662,Not of This Earth,0.0
4663,Not Proven,2.220581061595339e-06
4664,Not Quite Dead,0.00018215461924391856
4665,Not Quite Starring,2.3743784216489052e-06
4666,Not Quite The Right Thing,9.0534715563012663e-06
4667,Not So Above It All,2.1962347624031707e-05
4668,Not So Different,0.00035420219833154685
4670,Not So Great Escape,0.0
4671,Not So Invincible After All,4.3658002258023461e-06
4672,Not-So-Small Role,4.3658002258023461e-06
4674,Not That There's Anything Wrong with That,1.0499236597919634e-05
4675,Not the Fall That Kills You,4.1406987910882761e-05
4676,Not Wearing Tights,2.9507288535346522e-05
4677,Not What It Looks Like,8.196720115882111e-05
4678,"Not with the Safety on, You Won't",5.4309111646205388e-05
4679,Not Worth Killing,1.2625831389618418e-05
4680,Notable Music Videos,1.8416552010220302e-06
4681,Notable Non Sequitur,2.8119843212297006e-06
4684,Nothing But Hits,5.9651239602809343e-05
4685,Nothing Can Save Us Now,2.8119843212297006e-06
4686,Nothing Can Stop Us Now,1.6669458740881835e-05
4687,Nothing Exciting Ever Happens Here,1.4540026756257164e-05
4688,Nothing Is the Same Anymore,4.2333178246137855e-06
4690,Novelization,-0.00014186043101154584
4694,Now What?,1.5203195215893216e-05
4697,Nuclear Candle,5.7689179440360614e-06
4698,Nuclear Family,-1.2147368506502388e-05
4699,Nuclear Weapons Taboo,3.528298556035312e-06
4700,Nuke 'em,6.7233513183587908e-05
4701,Number Two,3.6612673203454599e-05
4702,Numbered Sequels,8.5868594954958833e-05
4703,Numerological Motif,1.281410576762902e-06
4704,Nuns Are Mikos,0.0
4705,Nuns Are Spooky,1.4242215781423793e-05
4707,Nurse with Good Intentions,0.0
4715,Obfuscated Interface,2.9543632742033565e-06
4716,Obfuscating Stupidity,0.00018015987668112846
4718,Oblivious Adoption,1.9002090965819626e-05
4719,Oblivious Younger Sibling,5.5728494521146447e-06
4720,Obstacle Exposition,8.6266611162443706e-06
4721,Obstructive Bureaucrat,0.00016794321058288242
4723,Ocular Gushers,2.1535748436695888e-06
4725,Odd Couple,9.4422277218577966e-05
4726,Odd Friendship,6.9348498568079102e-05
4732,Off Like a Shot,3.1180990701230604e-06
4733,Off Model,3.4327189025235763e-05
4734,Off-the-Shelf FX,5.6663475742432044e-05
4735,Off The Wagon,2.682131945464146e-05
4736,Offer Void In Nebraska,0.0
4737,Offhand Backhand,7.2958370030291471e-05
4738,Office,3.0891147832677079e-06
4739,Office Lady,2.4675811782258575e-06
4740,Official Couple,4.1350878754841404e-05
4742,Offscreen Crash,1.7991165528994111e-05
4743,Offscreen Teleportation,0.00015935149169411279
4744,Offscreen Villain Dark Matter,2.8119843212297006e-06
4745,Offstage Villainy,5.4280630949243322e-06
4748,"Oh Wait, This Is My Grocery List",4.4858028366274278e-06
4749,Ojou,1.0149519772288578e-05
4751,Oktoberfest,2.220581061595339e-06
4753,Old-Fashioned Copper,3.331667499583544e-06
4754,Old Friend,1.6205189550086393e-05
4756,Old Master,6.1287703132555121e-05
4757,Old Media Playing Catch-Up,2.9899580124467704e-06
4758,Old Save Bonus,0.0
4760,Old Shame,2.3053260035519119e-05
4761,Old Superhero,4.171400388185616e-06
4762,Older and Wiser,1.6023202094810425e-05
4763,Older Hero vs. Younger Villain,9.8396391106730604e-06
4764,Older Sidekick,2.4716709290747987e-05
4765,Older Than They Think,2.6266017704687513e-06
4766,Olive Garden,1.3652791242654857e-05
4768,Ominous Crack,1.0704287430401719e-05
4769,Ominous Latin Chanting,6.4029496384415444e-05
4770,Ominous Multiple Screens,1.8398868993056559e-05
4771,Omnicidal Maniac,2.9133508467382872e-06
4772,Omnidisciplinary Scientist,1.7705576555325303e-05
4773,Omniscient Morality License,1.212627312620795e-05
4774,On a Soundstage All Along,2.3387983254204004e-06
4775,On One Condition,-3.2389647552051163e-05
4776,On Second Thought,6.9550993002310868e-06
4777,On the Next,4.6928503400353927e-06
4779,Once Is Not Enough,3.3117260690212569e-05
4780,One Born Every Minute,-9.0614033642519458e-06
4783,One-Dimensional Thinking,2.621642274856191e-05
4785,One Game for the Price of Two,0.0
4786,One-Gender Race,1.2503489581419896e-05
4788,One Head Taller,-2.8182842178908523e-05
4789,One-Hit-Point Wonder,4.3224393006023973e-06
4790,One-Hour Work Week,8.1596457536062164e-06
4791,108,1.2814307801412635e-05
4792,One-Liner,3.2018430665896212e-05
4793,One-Liner Echo,1.0033717367042581e-05
4794,One-Man Army,0.00017781387705100352
4795,One Million BC,8.6052666954630496e-06
4796,One of Our Own,0.0
4799,"One Scene, Two Monologues",2.3387983254204004e-06
4801,One Side of the Story,2.4675811782258575e-06
4803,One Size Fits All,5.6134775617139742e-06
4804,One Steve Limit,0.00017256964669530071
4805,One Thing Led to Another,0.0
4809,One-Winged Angel,0.00011536695359733046
4810,One World Order,1.7861644386708503e-05
4811,Onee-sama,0.0
4817,Only a Flesh Wound,0.00020607407049538665
4818,Only Barely Renewed,0.0
4820,Only I Can Kill Him,7.8404392557770233e-06
4822,Only Mostly Dead,1.688867098782624e-05
4824,Only One Name,5.8455378481071613e-05
4825,Only Sane Man,0.00032384921541210788
4826,Only Six Faces,8.6945319869369854e-06
4827,Only Smart People May Pass,8.4483959430814419e-06
4829,Ontological Mystery,2.2752787745982978e-05
4830,"Ooh, Me Accent's Slipping",0.0003581023457737651
4831,Oop North,3.6992239075912429e-05
4834,Open-Minded Parent,1.0265256361666063e-05
4835,Opening Monologue,2.8013213475203071e-05
4836,Opening Narration,4.1312207073936062e-05
4837,Opening Scroll,3.844362114921885e-05
4839,Operation Blank,2.5902049020448284e-05
4840,Operation Jealousy,5.5563443311126474e-06
4844,Opposing Sports Team,5.901438969674843e-05
4845,Opposite-Sex Clone,4.7081040292299855e-06
4846,Opposites Attract,3.1493917941168509e-05
4847,Opposites Attract Revenge,-3.8442317302887062e-06
4850,Or So I Heard,0.0
4851,Or Was It a Dream?,4.1043254475675456e-05
4853,Oracular Urchin,8.2539954457928071e-06
4854,Orbital Shot,3.0362702257967237e-05
4856,Order Versus Chaos,1.6056096949173855e-05
4857,Ordinary High-School Student,2.6853585520034749e-05
4858,Organic Technology,2.0910266504093114e-05
4860,Original Flavour,0.0
4861,Orochi,5.6548150087992059e-06
4862,Orphaned Series,4.7081040292299855e-06
4863,Orphan's Plot Trinket,2.3632711646179787e-05
4866,Oscar Bait,0.00012019198712849284
4869,Otaku,-6.4166156493127373e-06
4874,Other Stock Phrases,6.666778879776528e-06
4878,Our Dragons Are Different,3.6338457996304297e-05
4879,Our Monsters Are Different,1.4424557171910093e-05
4880,Our Orcs Are Different,2.4953784915909138e-06
4881,Our Vampires Are Different,6.2403240402800374e-05
4882,Our Werewolves Are Different,6.2523182406282567e-05
4884,"Out, Damned Spot!",2.106212331688958e-05
4885,Out of Focus,2.0908184587350491e-05
4886,Out of Order,0.0
4887,"Out of Sight, Out of Mind",2.1623803482873963e-06
4888,Out of the Inferno,3.612723348611132e-05
4890,"Out of Time, Out of Mind",2.4953784915909138e-06
4891,Out with a Bang,3.5844683637468783e-05
4896,Outrun the Fireball,0.00016752648473630658
4898,Over and Under the Top,0.0
4900,Over the Shoulder,3.4248609960753923e-06
4901,Overclocking Attack,-2.4304087272603023e-05
4902,Overcrank,3.2018934935452473e-05
4903,Overly Long Gag,0.00014678049941163724
4904,Overprotective Dad,8.9465628578238205e-05
4906,Override Command,0.0
4907,Overt Operative,1.5037488809188342e-05
4909,Overused Running Gag,4.3222583139204232e-06
4914,P.O.V. Cam,2.0867781358586304e-05
4918,Pac-Man Fever,6.531402858940739e-05
4920,Padding,7.7031570472048074e-06
4924,Painful Transformation,4.0943158412180262e-05
4926,Pair the Spares,6.9241427678434344e-05
4927,Palette Swap,1.1173086798793436e-05
4930,Pan and Scan,-1.3308685288484867e-05
4937,Panty Shot,9.9348800380006072e-05
4938,Panty Thief,2.454750381991583e-06
4939,Paper Fan of Doom,3.3735094776002918e-06
4940,Paper-Thin Disguise,2.6080216725128266e-05
4941,Para Text,0.0
4943,Parallel Porn Titles,1.1163485257562458e-05
4947,Paranormal Investigation,2.3509451285657676e-06
4950,Pardon My Klingon,5.708971002443672e-06
4951,Parent Ex Machina,0.0
4952,Parental Abandonment,0.00031992826378377502
4953,Parental Bonus,6.979952314985769e-05
4954,Parental Favoritism,1.5430430383792532e-05
4955,Parents as People,2.590422417204275e-05
4958,Parody Commercial,2.0497728162455609e-05
4962,Partly Cloudy with a Chance of Death,2.0182216584015703e-06
4963,Parts Unknown,4.0364433168031406e-06
4964,Parttime Hero,2.0182216584015703e-06
4965,Party in My Pocket,2.5071076501882858e-06
4966,Pass Through the Rings,0.0
4969,Password Slot Machine,7.8408943125521048e-06
4971,Patchwork Fic,0.0
4972,Patchwork Map,2.6185346568633205e-06
4973,Path of Inspiration,1.8178885878757488e-05
4975,Patrick Stewart Speech,1.0391670125872381e-05
4976,Patriotic Fervor,-0.00014170005357844886
4985,Peek-A-Boo Corpse,0.00015857599400617128
4987,Peggy Sue,6.7277077643736057e-06
4990,Pensieve Flashback,9.9313876635742055e-06
4991,Penultimate Outburst,5.7427352443210895e-06
4992,People in Rubber Suits,2.2186747850668254e-05
4993,People Jars,2.3871026808831738e-05
4995,Pepper Sneeze,-6.5610685781369724e-05
4997,Perfect Health,2.699141427649516e-06
4998,Perfect Poison,1.5714293566231592e-05
5000,Performance Artist,1.0900721105710929e-05
5001,Performance Video,9.8316620951966951e-06
5002,Periphery Demographic,5.1739342728176709e-06
5003,Perky Goth,3.32648613359159e-05
5005,Perp Sweating,1.0586467666390255e-06
5007,Perpetual Frowner,2.5898676113890635e-05
5008,Perpetual Molt,4.204041050095361e-06
5009,Perpetual Poverty,1.8501272461247806e-05
5012,Personal Seals,0.0
5013,Personal Space Invader,0.0
5014,Personality Powers,2.0916653471162752e-05
5016,"Pet Baby, Wild Animal",5.2426896269372979e-06
5019,Pet the Dog,0.00057077874553344691
5023,Phantom Thief,5.3153073497322278e-06
5024,Phantom Zone,3.0891147832677079e-06
5027,Phenotype Stereotype,0.0
5032,Phlebotinum Analogy,4.4905676386883078e-06
5033,Phlebotinum Breakdown,3.3889609380903353e-06
5034,Phlebotinum Overload,6.0828574052877974e-06
5038,Phony Psychic,-7.3269080049067013e-06
5042,Photographic Memory,2.2302160230266803e-05
5043,Physical God,1.79387645995155e-05
5045,Pick on Someone Your Own Size,1.2066315096381485e-05
5047,Pick Up Babes With Babes,2.1535748436695888e-06
5048,Piecemeal Funds Transfer,0.0
5049,Piet Plagiarism,-3.8724188468502852e-05
5051,Pigeonholed Voice Actor,0.0
5052,Pillar of Light,2.3892465206749412e-05
5053,Pillars of Moral Character,2.0182216584015703e-06
5056,Pilot,3.3735094776002918e-06
5057,Pilot Movie,1.2359274263585439e-05
5059,Pinch Me,3.0891147832677079e-06
5060,Ping-Pong Navet,2.3387983254204004e-06
5064,Pinky Swear,1.5393303472414631e-05
5066,Pinocchio Syndrome,2.365736250752483e-05
5067,Pirate,-2.0581672887662156e-05
5068,Pirate Booty,-6.8032844718208959e-06
5071,Pistol-Whipping,5.9685199332869142e-05
5075,Pixellation,1.4439708287298792e-05
5076,Pizza Boy Special Delivery,9.8587509799049383e-06
5078,Plague of Good Fortune,3.331667499583544e-06
5082,Planet Looters,9.1718408383816867e-06
5083,Planet of Hats,1.3822096919033812e-05
5086,Planetary Romance,5.4431667978827036e-06
5088,Planetville,1.0586501453970954e-05
5090,Plant Aliens,-9.1529326911638337e-08
5094,Platonic Cave,1.5330562540582056e-05
5095,Plausible Deniability,1.426191063886887e-05
5099,Player Versus Player,0.0
5100,Playful Hacker,1.7866133518890325e-05
5101,Playing Against Type,9.71069769452735e-05
5104,Playing with a Trope,7.2630254879555798e-06
5105,Please Put Some Clothes On,2.0604160218830714e-05
5109,Plot Coupon,3.4448371863539784e-05
5111,Plot Leveling,0.0
5112,Plot-Relevant Age-Up,7.2894923730735458e-06
5114,Plot-Sensitive Snooping Skills,7.1755495114806928e-06
5115,Plot Technology,0.0
5116,Plot Tumor,6.3341768503585549e-06
5119,Plucky Comic Relief,0.00015074574899542968
5120,Plucky Girl,3.316278704169161e-05
5123,Pocket Protector,6.1422685635942413e-05
5126,Poetic Serial Killer,8.0179544781814213e-06
5128,Point Build System,0.0
5129,Point of No Return,6.2467676064701936e-06
5131,Pointy-Haired Boss,3.0262654494287613e-05
5133,Poirot Speak,-5.1772405945292701e-06
5134,Poisonous Friend,2.1752268143856997e-05
5136,Polar Bears and Penguins,1.0288713745860075e-05
5137,Police Are Useless,0.00027681236302548026
5138,Police Procedural,-1.18688690257377e-05
5140,Politeness Judo,5.3899214596834242e-06
5141,Political Correctness Gone Mad,1.8968687391037315e-05
5143,Politically Correct History,4.8963823410254238e-05
5148,Ponzi,2.4675811782258575e-06
5149,"Poor, Predictable Rock",3.6694939243664914e-06
5150,Poorly Disguised Pilot,8.848554662380125e-06
5151,Pop-Cultural Osmosis,-8.7926366943915501e-06
5153,Popular History,1.1311939478291092e-05
5157,Port Town,0.0
5159,Portal Network,2.1535748436695888e-06
5160,Portal Pool,9.1347561718879291e-06
5162,Portal to the Past,4.5593793870157402e-06
5165,Portmanteau,1.7181335049835411e-05
5166,Portmanteau Couple Name,8.9662503948468113e-06
5171,Pose of Supplication,2.727996193949787e-06
5172,Positive Discrimination,2.6869113323536064e-05
5173,Possession Implies Mastery,1.8233825238595693e-05
5176,Post-Kiss Catatonia,8.1212717793153909e-06
5177,Postmodernism,2.3476601816820808e-05
5178,Post Robbery Trauma,0.0
5179,Post Script Season,0.0
5183,Potty Emergency,2.9878436178467528e-05
5186,"Power Creep, Power Seep",8.473688567779646e-06
5187,Power Echoes,4.0040355493094264e-06
5188,Power Glows,3.4021620968681604e-05
5189,Power Hair,9.0239571180697566e-06
5190,Power Incontinence,1.1800022543696516e-05
5193,Power Levels,4.937823262703379e-06
5194,Power Nullifier,1.2867429935237477e-05
5196,Power Trio,5.8151648731456967e-05
5197,Power-Up,0.0
5198,Power Walk,8.8104599509970037e-05
5200,Powers as Programs,1.6350928394906421e-05
5201,Powers That Be,8.5520326464313419e-06
5202,Practical Voice Over,2.0820581488812634e-05
5203,Pragmatic Adaptation,0.00017865376559899292
5204,Pre-Explosion Glow,8.889901443624589e-06
5205,Pre-Order Bonus,0.0
5208,Precap,0.0
5209,Precision-Guided Boomerang,5.1019529975959945e-06
5210,Precursors,1.960235595117219e-05
5212,Prehensile Hair,9.2750181233307087e-06
5213,Prehistoria,0.0
5215,Prequel,-1.1803798381328539e-05
